Product ID,Code,Name,Description,Calculated Price,Fixed Shipping Price,Free Shipping,Weight,Category Details,Page Title,Product URL,Redirect Old URL?,Product Tax Code
140,BK_EMedMenu,Oldways 4-Week Mediterranean Diet Menu Plan E-Book,"The Easiest Way to Get Started with the Mediterranean Diet Wondering how you can put the principles of the Mediterranean Diet into practice? The 4 Week Mediterranean Diet Menu Plan E-Book takes you through a month of Mediterranean-style eating, day-by-day and meal-by-meal. The detailed menus in the Oldways 4-Week Mediterranean Diet Menu Plan take you on a 28-day journey through many of the delicious and satisfying tastes of the Mediterranean Diet. Unlike most diets, the Mediterranean Diet doesn’t cut out all the good stuff and leave you feeling deprived. It features a wide variety of foods that are flavorful, healthy, and lower in calories. By following this diet plan, you’ll experience first-hand how to enjoy “good taste” and “good for you” at the same time. Recipes from the book: Vegetable frittata, spinach-orzo salad, herb-baked fish, and many more! 84 pages. 57 recipes. Nutritional analysis for each recipe.  The product on this page is the 2017 E-Book. Prefer the 2019 edition? Get the 2019 E-book here! ____________________________ About the Mediterranean Diet  The Mediterranean Diet features a wide variety of plant-based food including vegetables, fruits, whole grains, nuts, legumes, beans, herbs, spices, and olive oil. Foods eaten in moderation include fish, seafood, poultry, eggs, and dairy. Desserts and red meat are saved for special occasions.  Research has linked the Mediterranean Diet to many health benefits such as reducing the risk of cardiovascular disease. In 2019, U.S. News and World Report ranked the Mediterranean Diet as the #1 Best Diet Overall, Best Diabetes Diet, Best Diet for Healthy Eating, Best Heart-Healthy Diet, Best Plant-Based Diet, and Easiest Diet to Follow. ____________________________ How You Will Receive Your E-BookAfter purchasing this e-book you will receive an email about how to download the e-book file. The file is an EPUB file, which is a popular file format for e-books. More eReaders support EPUB files than any other e-book file format, and you will find they are compatible with iBooks iOS, Google Books on Android, and other applications. You can also download Adobe Digital Editions e-book reader for free to view the EPUB file on Mac or Windows. ____________________________ What People Are Saying About the Oldways 4-Week Mediterranean Diet Menu Plan “Nine out of ten Americans would easily benefit from this book. The Mediterranean Diet not only prolongs lifespan, it also prevents heart disease, strokes, diabetes, cancer, and dementia. The Oldways 4-week plan will also help you lose excess weight!—Steve Parker, MD, author of The Advanced Mediterranean Diet and Conquer Diabetes and Prediabetes: The Low-Carb Mediterranean Diet ""My cardiologist mentioned a Mediterranean Diet as being very heart healthy. Although I had some idea of what that was, this little book really helped us get started.""—George B. Kirby (review posted on Amazon.com) This little book is a treasure. No fancy pictures, no outrageous health claims, just good, sensible advice. The recipes are easy to make, delicious, and satisfying. I find that I can do a lot of switching around in this book -- many of the menus for breakfast and lunch also make great suppers. This is one of the best books I have ever used.—Judith Guttman (review posted on Amazon.com) ""I love Mediterranean style cooking, and wanted to get healthier. I have a good number of Mediterranean books already, but decided to purchase this anyway. I'm so glad I did! The others sit on my shelf due to lack of time to cook...this book is by far the simplest, easiest book on Mediterranean eating I have seen. I have been following the menu plan for several days and my energy [has] skyrocketed...and it is just plain awesome!""—NM11 ""Book Lover"" (review posted on Amazon.com)",9.99,0,N,0,"Category Name: Sale, Category Path: Sale|Category Name: Books, Category Path: Shop by Materials/Books|Category Name: Mediterranean, Category Path: Shop by Topic/Mediterranean|Category Name: Shop All Products, Category Path: Shop All Products|Category Name: eBooks, Category Path: Shop by Materials/eBooks",Oldways 4-Week Mediterranean Diet Menu Plan E-Book,/oldways-4-week-mediterranean-diet-menu-plan-e-book/,,
141,BK_ATOAHT,A Taste of African Heritage Teacher's Curriculum ,"This full-color illustrated curriculum is used by our volunteer teachers to lead our six-week A Taste of African Heritage cooking series based on the Oldways African Heritage Diet Pyramid. The Teacher's Handbook for A Taste of African Heritage (ATOAH) is part of the ATOAH curriculum.  After you place your order, a member of the Oldways staff will contact you with an agreement form which explains the proper use of the curriculum, along with other information about teaching an ATOAH class.  Your handbook will be mailed to you when we receive the signed agreement form.   The curriculum consists of six exciting lessons that will introduce you to healthy, plant-based African heritage foods from continental Africa, the Caribbean, Afro Latin America, and the American South. Leafy greens, sweet potatoes, millet, couscous, lentils, and chickpeas are just a few of the African heritage foods you will encounter in this volume. Each lesson is composed of a script combining cultural history and nutritional information, recipes, shopping and cooking guides, homework assignments, handouts, and menus.   Size: 81/2” x 11”, 166 pages. 18 recipes. Lesson 1: Herbs & Spices; Lesson 2: Leafy Greens; Lesson 3: Whole Grains; Lesson 4: Beans & Rice; Lesson 5: Tubers & Mashes; Lesson 6: Fruits & Vegetables",29.99,0,N,0.5,"Category Name: Books, Category Path: Shop by Materials/Books|Category Name: African, Category Path: Shop by Topic/African|Category Name: Shop All Products, Category Path: Shop All Products|Category Name: Curriculum, Category Path: Shop by Materials/Curriculum",A Taste of African Heritage Teacher's Curriculum,/a-taste-of-african-heritage-teachers-curriculum/,,
142,BK_ATOAHS,A Taste of African Heritage Student Handbook (15 copies),"A Taste of African Heritage Student Handbook is the companion book to the Oldways A Taste of African Heritage Teacher’s curriculum. The Student Handbook for A Taste of African Heritage (ATOAH) is part of the ATOAH curriculum.  After you place your order, a member of the Oldways staff will contact you with an agreement form which explains the proper use of the curriculum, along with other information about teaching an ATOAH class.  Your handbook will be mailed to you when we receive the signed agreement form.   Student handbooks are sold in packages of 15 so that each student in a A Taste of African Heritage cooking class can receive a copy.  The book includes six main sections: Lesson 1: Herbs & Spices Lesson 2: Leafy Greens Lesson 3: Whole Grains Lesson 4: Beans & Rice Lesson 5: Tubers & Mashes Lesson 6: Fruits & Vegetables   Size: 81/2” X 11”, 80 pages. 18 recipes. The cover is in color, the pages are printed in black and white.   Price Savings Order 3 or more sets, and your price per set is only $190! Note: Shipping for this item is free!    About the African Heritage Diet The African Heritage Diet is a way of eating based on the healthy food traditions of people with African roots. This healthy way of eating is powerfully nutritious and delicious, and naturally meets the guidelines experts recommend for supporting good health. Learn more about the African Heritage Diet in our A Taste of African Heritage (ATOAH) cooking classes! Find a class near you in our class directory, or sign up for more information about becoming a teacher. Anyone can get certiﬁed to spread the word about this healthy and delicious lifestyle!",199.99,0,N,7,"Category Name: Books, Category Path: Shop by Materials/Books|Category Name: African, Category Path: Shop by Topic/African|Category Name: Shop All Products, Category Path: Shop All Products|Category Name: Curriculum, Category Path: Shop by Materials/Curriculum",Oldways A Taste of African Heritage Student Handbook,/a-taste-of-african-heritage-student-handbook-15-copies/,,
143,OTH_AHApron,A Taste of African Heritage Apron,100% polyester black kitchen apron with screen-printed Oldways A Taste of African Heritage logo. This item is offered in one size. ,19.99,0,N,0.5,"Category Name: African, Category Path: Shop by Topic/African|Category Name: Other, Category Path: Shop by Materials/Other|Category Name: Shop All Products, Category Path: Shop All Products",A Taste of African Heritage Apron,/a-taste-of-african-heritage-apron/,,
144,OTH_MedBundleHP,Mediterranean Diet Bundle for Health Professionals,"About the Bundle Save 20% when you buy our most popular Mediterranean Diet resources for health professionals. The bundle includes: Oldways 4-Week Mediterranean Diet Menu Plan Book (includes one book) Mediterranean Diet Pyramid Tear-Pad (includes 100 sheets) Welcome to the Mediterranean Diet Trifold Brochure (includes 100 brochures) The menus you’ll find in the Oldways 4-Week Mediterranean Diet Menu Plan are designed to take you on a 28-day journey through many of the delicious and satisfying tastes of the Mediterranean Diet. Unlike most diets, the Mediterranean Diet doesn’t cut out all the good stuff and leave you feeling deprived. Because it features a wide variety of foods that are just naturally healthier and lower in calories, you’ll find you can enjoy “good taste” and “good for you” at the same time. Size: 5.5"" x 8.5"", 84 pages. 57 recipes with nutritionals for each. Purchase separately here.  Keep the companion Mediterranean Diet Pyramid Tear-Pad in your office and tear off one 5.5"" x 8.5"" Mediterranean Diet Pyramid for every patient. Purchase separately here.  The Welcome to the Mediterranean Diet Trifold Brochures are the perfect introduction to the gold-standard healthy Mediterranean diet, with easy guidelines and mouth-watering photos. Purchase separately here.  ____________________________ About the Mediterranean Diet  The Mediterranean Diet features a wide variety of plant-based food including vegetables, fruits, whole grains, nuts, legumes, beans, herbs, spices, and olive oil. Foods eaten in moderation include fish, seafood, poultry, eggs, and dairy. Desserts and red meat are saved for special occasions.  Research has linked the Mediterranean Diet to many health benefits such as reducing the risk of cardiovascular disease. In 2019, U.S. News and World Report ranked the Mediterranean Diet as the #1 Best Diet Overall, Best Diabetes Diet, Best Diet for Healthy Eating, Best Heart-Healthy Diet, Best Plant-Based Diet, and Easiest Diet to Follow.",49.99,0,N,2,"Category Name: Mediterranean, Category Path: Shop by Topic/Mediterranean|Category Name: Other, Category Path: Shop by Materials/Other|Category Name: Shop All Products, Category Path: Shop All Products",,/mediterranean-diet-bundle-for-health-professionals/,,
145,BK_E12WAYS,12 Ways To Use Vegetables E-Book,"What can you do with a few carrots? A head of cabbage? A sweet potato? This “12 Ways” e-book has been created to inspire you to experiment in the kitchen, and in the process discover that vegetables are tasty and versatile foods, easy to use in at least a dozen different ways. It’s meant to push you beyond your comfort zone and encourage you to try all sorts of new ideas for enjoying vegetables in home-cooked breakfasts, lunches, dinners, and snacks. Based on Oldways' popular ""12 Great Ways to Use..."" series.  56 pages. Covers 26 vegetables with cooking methods and nutrition information for each. Also includes a handy ""How To Cook Whole Grains"" chart.    Please note, E-Books can not be returned or refunded.  ____________________________ How You Will Receive Your E-BookAfter purchasing this e-book from the Oldways store you will receive an email about how to download the e-book file. The file is an EPUB file, which is a popular file format for e-books. More eReaders support EPUB files than any other e-book file format, and you will find they are compatible with iBooks iOS, Google Books on Android, and other applications. You can also download Adobe Digital Editions e-book reader for free to view the EPUB file on Mac or Windows. A Kindle version of 12 Ways to Use Vegetables can be purchased directly from Amazon. ____________________________ This book is also available for purchase in a print edition.      ",14.99,0,N,0,"Category Name: Books, Category Path: Shop by Materials/Books|Category Name: Mediterranean, Category Path: Shop by Topic/Mediterranean|Category Name: African, Category Path: Shop by Topic/African|Category Name: Latin American, Category Path: Shop by Topic/Latin American|Category Name: Vegetarian, Category Path: Shop by Topic/Vegetarian|Category Name: Asian, Category Path: Shop by Topic/Asian|Category Name: Shop All Products, Category Path: Shop All Products|Category Name: eBooks, Category Path: Shop by Materials/eBooks",Oldways 12 Ways To Use Vegetables E-Book,/12-ways-to-use-vegetables-e-book/,,
146,BK_12WAYS,12 Ways To Use Vegetables,"What can you do with a few carrots? A head of cabbage? A sweet potato? This “12 Ways” book has been created to inspire you to experiment in the kitchen, and in the process discover that vegetables are tasty and versatile foods, easy to use in at least a dozen different ways. It’s meant to push you beyond your comfort zone and encourage you to try all sorts of new ideas for enjoying vegetables in home-cooked breakfasts, lunches, dinners, and snacks. 58 pages. Covers 26 vegetables with cooking methods and nutrition information for each. Also includes a handy ""How To Cook Whole Grains"" chart.  Discounts are available for purchases of 50 and more, and appear automatically during the checkout process. ____________________________ This book is also available for purchase in an e-book edition. ____________________________ This book is available for co-branding! For more information, contact store@oldwayspt.org.",14.99,0,N,0.7,"Category Name: Books, Category Path: Shop by Materials/Books|Category Name: Mediterranean, Category Path: Shop by Topic/Mediterranean|Category Name: African, Category Path: Shop by Topic/African|Category Name: Latin American, Category Path: Shop by Topic/Latin American|Category Name: Vegetarian, Category Path: Shop by Topic/Vegetarian|Category Name: Asian, Category Path: Shop by Topic/Asian|Category Name: Shop All Products, Category Path: Shop All Products",Oldways 12 Ways To Use Vegetables Book,/12-ways-to-use-vegetables/,,
147,OTH_OCCShirt,Beneficial Microbe T-Shirt,"ON SALE! This silkscreen printed Oldways Cheese Coalition t-shirt shows your support for raw-milk cheese. Show your pride for artisan, raw-milk, and traditional cheese and promote everyone's fundamental right to enjoy their cheese of choice. The ""beneficial microbe"" slogan is a conversation starter and an opportunity to be an ambassador for good cheese. White or Black. 100% Cotton Unisex",8.99,0,N,0.5,"Category Name: Sale, Category Path: Sale|Category Name: Other, Category Path: Shop by Materials/Other|Category Name: Shop All Products, Category Path: Shop All Products|Category Name: Cheese, Category Path: Shop by Topic/Cheese",,/beneficial-microbe-t-shirt/,,
148,BK_WHOLEGRAINS,Whole Grains Around the World,"So you’ve mastered oatmeal, whole wheat toast, and brown rice—and are now wondering how to go beyond the basics and explore whole grains more widely. This book is here to help! With inspiration from cultures around the globe, we take you on a 28-day journey through the world of whole grains. Each of the four weeks in this menu plan is inspired by a different heritage diet: Mediterranean, African, Latin American, and Asian. Let heritage be your guide to health…and whole grains! New to grains like amaranth, freekeh, and teff? Whole Grains Around the World contains a wealth of recipes to help you access your inner whole-grain guru. More than just a cookbook, Whole Grains Around the World offers a full, dietitian-designed menu plan for each day, with breakfast, lunch, dinner, and snack options.  Rather than focusing on one cuisine, Whole Grains Around the World offers a deep dive into four cultural diets known for their delicious and nutritious dishes. Size: 5.5"" x 8.5"", 114 pages. 71 recipes with nutritional information for each. Mediterranean Eggplant & Barley Salad, Maple Walnut Teff Porridge, Stuffed Poblanos, and more! Discounts are available for purchases of 50 or more, and appear automatically during the checkout process.     This book is also available for purchase as an e-book. A Kindle version of Whole Grains Around the World can be purchased directly from Amazon.   This book is available for co-branding! For more information, contact store@oldwayspt.org.",14.99,0,N,0.5,"Category Name: Books, Category Path: Shop by Materials/Books|Category Name: Whole Grain, Category Path: Shop by Topic/Whole Grain|Category Name: Shop All Products, Category Path: Shop All Products",,/whole-grains-around-the-world/,,
150,POS_AsianPyr,Asian Pyramid Poster,"Celebrate Oldways’ updated Asian Diet Pyramid with our poster that colorfully illustrates the common foods shared across the geographically and culinarily diverse region. 24"" x 36"" in size, and printed on glossy poster stock. Illustrated by George Middleton. Discounts are available for purchases of 10 or more, and appear automatically during the checkout process. This product is available for co-branding! For more information, contact store@oldwayspt.org. ",19.99,0,N,0.5,"Category Name: Posters + Cards, Category Path: Shop by Materials/Posters + Cards|Category Name: Shop by Topic, Category Path: Shop by Topic|Category Name: Asian, Category Path: Shop by Topic/Asian|Category Name: Shop All Products, Category Path: Shop All Products",,/asian-pyramid-poster/,,
151,BRO_Asian,Welcome to the Asian Diet Trifold Brochure (100 pcs),"SAVE NOW - QUANTITIES ARE LIMITED! WHEN OUR CURRENT STOCK HAS SOLD OUT, WE WILL BE RELEASING A NEWLY DESIGNED VERSION.   The authoritative introduction to enjoying a healthy, longer life through delicious Asian traditions. Sold in sets of 100 tri-fold brochures. Discounts are available for purchases of 10 or more and appear automatically during the checkout process. This product is available for co-branding! For more information, contact store@oldwayspt.org.",19.99,0,N,1,"Category Name: Sale, Category Path: Sale|Category Name: Brochures, Category Path: Shop by Materials/Brochures|Category Name: Asian, Category Path: Shop by Topic/Asian|Category Name: Shop All Products, Category Path: Shop All Products",,/welcome-to-the-asian-diet-trifold-brochure-100-pcs/,,
152,CARD_MedBilingual,Mediterranean Diet Pyramid Card (Spanish and English) ,"Oldways' Mediterranean Diet Pyramid, with text in Spanish and English, printed on letter-size (8.5"" x 11"") card stock. Discounts are available for purchases of 50 or more, and appear automatically during the checkout process. This product is available for co-branding! For more information, contact store@oldwayspt.org.  ",3.99,0,N,1,"Category Name: Posters + Cards, Category Path: Shop by Materials/Posters + Cards|Category Name: Mediterranean, Category Path: Shop by Topic/Mediterranean|Category Name: Shop All Products, Category Path: Shop All Products",,/mediterranean-diet-pyramid-card-spanish-and-english/,,
153,POS_WG101,Whole Grains 101 Poster,"Everything you need to identify and enjoy whole grains packaged into one beautiful and full-color poster. Understand the 3 parts of a whole grain with our grain anatomy graphic, and make shopping a breeze with our visual and easy-to-follow Whole Grain Stamp guide. Whole grain enthusiasts and beginners alike will be tempted to try a new grain every day! Poster dimensions: 24x36 inches Discounts are available for purchases of 10 or more posters, and appear automatically during the checkout process. This product is available for co-branding! For more information, contact store@oldwayspt.org ",19.99,0,N,0.5,"Category Name: Posters + Cards, Category Path: Shop by Materials/Posters + Cards|Category Name: Whole Grain, Category Path: Shop by Topic/Whole Grain|Category Name: Shop All Products, Category Path: Shop All Products",,/whole-grains-101-poster/,,
154,WGM_Bundle,Whole Grains Month Bundle,"Get ready for your next whole grain event with our exclusive bundle! For one day only, our buttons, stickers, and Whole Grain Stamp pin are available in a single, discounted package! Each bundle contains the following: 1 gold-color metal pin with cloisonné enamel; 1"" tall x 3/4"" wide, with a secure butterfly clasp on the back. Comes in a clear plastic presentation box. 1 roll of 1,000 1.5"" diameter ""Just Ask for Whole Grains” stickers 1 bag of 100 1"" lapel buttons saying ""Just Ask for Whole Grains"" with safety-pin type attachment.  ",35,0,N,3,"Category Name: Whole Grain, Category Path: Shop by Topic/Whole Grain|Category Name: Other, Category Path: Shop by Materials/Other|Category Name: Shop All Products, Category Path: Shop All Products",,/whole-grains-month-bundle/,,
155,BK_CATOAHS,A Children's Taste of African Heritage Student Handbook (15 copies),"A Children's Taste of African Heritage Student Handbook is a companion volume to the Oldways A Children's Taste of African Heritage Teacher’s curriculum. The Student Handbook for A Children's Taste of African Heritage is part of this curriculum.  After you place your order, a member of the Oldways staff will contact you with an agreement form which explains the proper use of the curriculum, along with other information about teaching the class. Your handbook will be mailed to you when we receive the signed agreement form. Student handbooks are sold in packages of 15 so that each student in a A Children's Taste of African Heritage cooking class can receive a copy.  A Children's Taste of African Heritage is: A seven-part series of lessons designed to bring the African Heritage Diet Pyramid to life children ages 8 through 12 and their parents or guardians. It allows participants to discover the major foods of the pyramid and to learn basic cooking skills and some simple, healthy recipes. An introduction to the vibrant history, culture, and nutrition of African heritage foods. An experimental guide to easily adapting African heritage eating patterns to modern life. A plant-based curriculum that purposefully teaches about the foods--and the preparation of them--recommended most by the African Heritage Diet Pyramid. The book includes seven main sections: Lesson 1: African Heritage Lesson 2: Herbs & Spices Lesson 3: Green Lesson 4: Whole Grains Lesson 5: Beans & Rice Lesson 6: Tubers & Mashes Lesson 7: Fruits, Vegetables & Healthy Lifestyles   Size: 81/2” X 11”, 60 pages. 9 recipes.  The cover is in color, the pages are printed in black and white.    Price Savings Order 3 or more sets, and the price per set is only $190! Note: Shipping for this item is free!   About the African Heritage Diet The African Heritage Diet is a way of eating based on the healthy food traditions of people with African roots. This healthy way of eating is powerfully nutritious and delicious, and naturally meets the guidelines experts recommend for supporting good health. Learn more about the African Heritage Diet in our A Taste of African Heritage (ATOAH) cooking classes! Find a class near you in our class directory, or sign up for more information about becoming a teacher. Anyone can get certiﬁed to spread the word about this healthy and delicious lifestyle!  ",199.99,0,N,7,"Category Name: Books, Category Path: Shop by Materials/Books|Category Name: African, Category Path: Shop by Topic/African|Category Name: Shop All Products, Category Path: Shop All Products|Category Name: Curriculum, Category Path: Shop by Materials/Curriculum",Oldways A Taste of African Heritage Student Handbook,/a-childrens-taste-of-african-heritage-student-handbook-15-copies/,,
156,BK_CATOAHT,A Children's Taste of African Heritage Teacher's Curriculum ,"This black and white illustrated teacher's curriculum is used by our volunteer teachers to lead our seven-week A Children's Taste of African Heritage cooking series based on the Oldways African Heritage Diet Pyramid. The Teacher's Handbook for A Children's Taste of African Heritage is part of the curriculum.  After you place your order, a member of the Oldways staff will contact you with an agreement form which explains the proper use of the curriculum, along with other information about teaching the class. Your handbook will be mailed to you when we receive the signed agreement form. The curriculum consists of seven exciting lessons for children that will introduce them to healthy, plant-based African heritage foods from continental Africa, the Caribbean, Afro Latin America, and the American South. Leafy greens, sweet potatoes, millet, couscous, lentils, and chickpeas are just a few of the African heritage foods you will encounter in this volume. Each lesson is composed of a script combining cultural history and nutritional information, recipes, shopping and cooking guides, cooking skills, homework assignments, handouts, and menus.   A companion student handbook: A Children's Taste of African Heritage Student Handbook is also available. A Children's Taste of African Heritage is: A seven-part lesson plan designed to bring the African Heritage Diet Pyramid to life children ages 8 through 12 and their parents or guardians. It allows participants to discover the major foods of the pyramid and to learn basic cooking skills and some simple, healthy recipes. An introduction to the vibrant history, culture, and nutrition of African heritage foods. An experimental guide to easily adapting African heritage eating patterns to modern life. A plant-based curriculum that purposefully teaches about the foods--and the preparation of them--recommended most by the African Heritage Diet Pyramid. Size: 81/2” x 11”, 112 pages. 9 recipes. Lesson 1: African Heritage; Lesson 2: Herbs & Spices; Lesson 3: Greens; Lesson 4: Whole Grains; Lesson 5: Beans & Rice; Lesson 6: Tubers & Mashes; Lesson 7: Fruits & Vegetables",29.99,0,N,0.5,"Category Name: Books, Category Path: Shop by Materials/Books|Category Name: African, Category Path: Shop by Topic/African|Category Name: Shop All Products, Category Path: Shop All Products|Category Name: Curriculum, Category Path: Shop by Materials/Curriculum",A Taste of African Heritage Teacher's Curriculum,/a-childrens-taste-of-african-heritage-teachers-curriculum/,,
157,BK_EVEGMENU,Oldways 4-Week Vegetarian & Vegan Diet Menu Plan E-Book,"Find out just how easy and delicious going vegetarian (or vegan) can be, with the Oldways 4-week Vegetarian & Vegan Diet Menu Plan E-Book. We'll help you create satisfying, balanced, budget-friendly meals for a healthy plant-based diet. The traditional vegetarian diet, illustrated by the Vegetarian & Vegan Diet Pyramid, reflects the abundance of delicious, healthy foods such as vegetables, fruits, nuts, seeds, whole grains, legumes, herbs, and spices that fit into a healthy eating pattern across many different cultures. This book addresses the important nutrient-rich plant foods of the pyramid that can be eaten every day. It has been designed to serve as a guide for both health-care professionals and consumers who recognize the healthfulness of moving meat from the center of the plate and want to follow a well-balanced plant-based diet. Size: 5.5"" x 8.5"", 88 pages. 58 recipes with nutritionals for each. Asian peanut stir-fry with black rice, Vietnamese noodle soup, pasta pomodoro, and more!   Please note, E-Books can not be returned or refunded.  ____________________________ How You Will Receive Your E-BookAfter purchasing this e-book from the Oldways store you will receive an email about how to download the e-book file. The file is an EPUB file, which is a popular file format for e-books. More eReaders support EPUB files than any other e-book file format, and you will find they are compatible with iBooks iOS, Google Books on Android, and other applications. You can also download Adobe Digital Editions e-book reader for free to view the EPUB file on Mac or Windows. ____________________________ This book is also available for purchase in a print edition. This product is available for co-branding! For more information, contact store@oldwayspt.org. ____________________________ What People are Saying “Here is an easy-to-follow guide for healthy eating, with helpful tips for preparing and cooking nutritious vegetarian meals.”—Joan Sabaté, MD, DrPH, Professor of Nutrition, Loma Linda University “I have long been grateful to Oldways for shining the light on traditional diets as the best source of food wisdom. This new, clear guide to plant-based eating brings the discussion full-circle, providing structure and inspiration to people who would like to reduce (or eliminate) the meat factor from their plates. With the beautifully presented information here, we can trust that we are in good hands, and proceed smartly and more deeply into the delicious world of garden- and orchard-based cuisine.”—Mollie Katzen, author of Moosewood Cookbook, and The Heart of the Plate: Vegetarian Recipes for a New Generation “The Oldways 4-Week Vegetarian & Vegan Diet Menu Plan is a great way to support anyone who wants to eat a more plant-based diet. It offers sensible meal plans and recipes that are affordable and delicious. Clinicians will find it a very valuable resource to help guide patients who want to eat healthfully and nutritiously.—Kathy McManus, MS, RD, Director of Nutrition, Brigham and Women’s Hospital, Boston “Vegetarians, vegans, and anyone trying to eat more plant foods will find The Oldways 4-Week Vegetarian & Vegan Diet Menu Plan to be an invaluable resource, filled with mouth-watering recipes, meal plans, and tips.”—Janice Newell Bissex, MS, RDN, co-founder, MealMakeoverMoms.com and Meal Makeover Moms’ Kitchen; co-author of No Whine with Dinner “This book is built around the Oldways Vegetarian & Vegan Pyramid, a powerful roadmap that will help you unleash your highest health and transform the way you think about food.”  —Kate Geagan, MS, RDN, America’s Green Nutritionist, author of Go Green Get Lean",14.99,0,N,0,"Category Name: Books, Category Path: Shop by Materials/Books|Category Name: Mediterranean, Category Path: Shop by Topic/Mediterranean|Category Name: African, Category Path: Shop by Topic/African|Category Name: Latin American, Category Path: Shop by Topic/Latin American|Category Name: Vegetarian, Category Path: Shop by Topic/Vegetarian|Category Name: Asian, Category Path: Shop by Topic/Asian|Category Name: Shop All Products, Category Path: Shop All Products|Category Name: eBooks, Category Path: Shop by Materials/eBooks",Oldways 12 Ways To Use Vegetables E-Book,/oldways-4-week-vegetarian-vegan-diet-menu-plan-e-book/,,
158,BK_EWHOLEGRAINS,Whole Grains Around the World E-Book,"So you’ve mastered oatmeal, whole wheat toast, and brown rice—and are now wondering how to go beyond the basics and explore whole grains more widely. This E-book is here to help! With inspiration from cultures around the globe, we take you on a 28-day journey through the world of whole grains. Each of the four weeks in this menu plan is inspired by a different heritage diet: Mediterranean, African, Latin American, and Asian. Let heritage be your guide to health…and whole grains! New to grains like amaranth, freekeh, and teff? Whole Grains Around the World contains a wealth of recipes to help you access your inner whole-grain guru. More than just a cookbook, Whole Grains Around the World offers a full, dietitian-designed menu plan for each day, with breakfast, lunch, dinner, and snack options.  Rather than focusing on one cuisine, Whole Grains Around the World offers a deep dive into four cultural diets known for their delicious and nutritious dishes. Size: 5.5"" x 8.5"", 114 pages. 71 recipes with nutritional information for each. Mediterranean Eggplant & Barley Salad, Maple Walnut Teff Porridge, Stuffed Poblanos, and more! Please note, E-Books can not be returned or refunded.  ____________________________ How You Will Receive Your E-Book After purchasing this e-book from the Oldways store you will receive an email about how to download the e-book file. The file is an EPUB file, which is a popular file format for e-books. More eReaders support EPUB files than any other e-book file format, and you will find they are compatible with iBooks iOS, Google Books on Android, and other applications. You can also download Adobe Digital Editions e-book reader for free to view the EPUB file on Mac or Windows. This book is also available for purchase in a print edition. A Kindlle version can be purchased directly from Amazon. ____________________________ This product is available for co-branding! For more information, contact store@oldwayspt.org.    ",14.99,0,N,0.5,"Category Name: Books, Category Path: Shop by Materials/Books|Category Name: Whole Grain, Category Path: Shop by Topic/Whole Grain|Category Name: Shop All Products, Category Path: Shop All Products|Category Name: eBooks, Category Path: Shop by Materials/eBooks",,/whole-grains-around-the-world-e-book/,,
159,BU_EMedBundle,Mediterranean Diet Discount Bundle - Digital Version,"Please note: This is the digital bundle - you will receive files to download. You will not receive anything in the mail.  Save by buying two of our most popular Mediterranean diet resources together: Make Every Day Mediterranean: An Oldways 4-Week Menu Plan E-Book, and An electronic version of the Mediterranean Diet Grocery List. ____________________________ The Easiest Way to Get Started with the Mediterranean Diet Wondering how you can put the principles of the Mediterranean Diet into practice? The Make Every Day Mediterranean: An Oldways 4-Week Menu Plan E-Book takes you through a month of Mediterranean-style eating, day-by-day and meal-by-meal. Use the Grocery List to organize and plan grocery shopping trips. And, it will keep you on track while you are at the store by giving you helpful reminders of healthier Mediterranean foods.  The detailed menus in Make Every Day Mediterranean take you on a 28-day journey through many of the delicious and satisfying tastes of the Mediterranean Diet. Unlike most diets, the Mediterranean Diet doesn’t cut out all the good stuff and leave you feeling deprived. It features a wide variety of foods that are flavorful, healthy, and lower in calories. By following this diet plan, you’ll experience first-hand how to enjoy “good taste” and “good for you” at the same time. Recipes from the book: lentil soup, panzanella salad, rosemary roasted chicken, and many more! The book includes: 99 pages, 59 recipes, and nutritional analysis for each recipe.  THIS IS AN UPDATED VERSION, PUBLISHED IN 2019. ____________________________ How You Will Receive Your E-Book After purchasing this e-book you will receive an email about how to download the e-book file. The file is an EPUB file, which is a popular file format for e-books for reading on an eReader or computer. More eReaders support EPUB files than any other e-book file format, and you will find they are compatible with iBooks iOS, Google Books on Android, and other applications. You can also download Adobe Digital Editions e-book reader for free to view the EPUB file on Mac or Windows. ____________________________ How You Will Receive Your Digital Grocery List After purchasing the bundle, you will receive an email with the grocery list file, which you can print on your printer. ____________________________ Purchase the print version of the Mediterranean Diet Discount Bundle. Purchase Make Every Day Mediterranean: An Oldways 4-Week Menu Plan E-Book separately.  Purchase the Mediterranean Diet Grocery List Pad (a 50-page pad sent through the mail).  ____________________________ Join the Club! Join the Make Every Day Mediterranean Club Facebook group for additional information and support.(note: no purchase necessary to join the Facebook group)  ",19.99,0,N,1,"Category Name: Mediterranean, Category Path: Shop by Topic/Mediterranean|Category Name: Other, Category Path: Shop by Materials/Other|Category Name: Shop All Products, Category Path: Shop All Products|Category Name: eBooks, Category Path: Shop by Materials/eBooks",,/mediterranean-diet-discount-bundle-digital-version/,,
